playername	month	year	revid
Johnny%20Pesky	8	2007	146547806
Johnny%20Pesky	8	2008	225920622
Johnny%20Pesky	8	2009	304517522
Johnny%20Pesky	8	2010	370321847
Johnny%20Pesky	8	2011	436497041
Johnny%20Pesky	9	2006	70891953
Johnny%20Pesky	9	2007	152825571
Johnny%20Pesky	9	2008	234587343
Johnny%20Pesky	9	2009	311139305
Johnny%20Pesky	9	2010	370321847
Johnny%20Pesky	9	2011	436497041
Johnny%20Pesky	10	2006	78378453
Johnny%20Pesky	10	2007	160687517
Johnny%20Pesky	10	2008	241570972
Johnny%20Pesky	10	2009	313703853
Johnny%20Pesky	10	2010	387397050
Johnny%20Pesky	10	2011	452567627
Johnny%20Pesky	11	2006	82658690
Johnny%20Pesky	11	2007	167255307
Johnny%20Pesky	11	2008	246004731
Johnny%20Pesky	11	2009	320969454
Johnny%20Pesky	11	2010	393146482
Johnny%20Pesky	11	2011	452567627
Johnny%20Pesky	12	2006	90227407
Johnny%20Pesky	12	2007	174717146
Johnny%20Pesky	12	2008	255005726
Johnny%20Pesky	12	2009	328417071
Johnny%20Pesky	12	2010	397934509
Johnny%20Pesky	12	2011	461562206
Fritz%20Peterson	1	2006	27615516
Fritz%20Peterson	1	2007	92518991
Fritz%20Peterson	1	2008	153255974
Fritz%20Peterson	1	2009	247909570
Fritz%20Peterson	1	2010	334318070
Fritz%20Peterson	1	2011	398321566
Fritz%20Peterson	2	2006	27615516
Fritz%20Peterson	2	2007	104519474
Fritz%20Peterson	2	2008	153255974
Fritz%20Peterson	2	2009	265432883
Fritz%20Peterson	2	2010	334318070
Fritz%20Peterson	2	2011	408332321
Fritz%20Peterson	3	2006	41072570
Fritz%20Peterson	3	2007	106208993
Fritz%20Peterson	3	2008	153255974
Fritz%20Peterson	3	2009	268601700
Fritz%20Peterson	3	2010	342292390
Fritz%20Peterson	3	2011	416231352
Fritz%20Peterson	4	2006	41072570
Fritz%20Peterson	4	2007	114868707
Fritz%20Peterson	4	2008	202225993
Fritz%20Peterson	4	2009	276728010
Fritz%20Peterson	4	2010	342292390
Fritz%20Peterson	4	2011	416231352
Fritz%20Peterson	5	2006	46784918
Fritz%20Peterson	5	2007	125477190
Fritz%20Peterson	5	2008	208902386
Fritz%20Peterson	5	2009	286572900
Fritz%20Peterson	5	2010	342292390
Fritz%20Peterson	5	2011	425721265
Fritz%20Peterson	6	2006	46784918
Fritz%20Peterson	6	2007	125477190
Fritz%20Peterson	6	2008	208902386
Fritz%20Peterson	6	2009	292545352
Fritz%20Peterson	6	2010	365101161
Fritz%20Peterson	6	2011	429703331
Fritz%20Peterson	7	2006	56390753
Fritz%20Peterson	7	2007	141036893
Fritz%20Peterson	7	2008	208902386
Fritz%20Peterson	7	2009	292545352
Fritz%20Peterson	7	2010	367949267
Fritz%20Peterson	7	2011	433245771
Fritz%20Peterson	8	2006	62119890
Fritz%20Peterson	8	2007	142858173
Fritz%20Peterson	8	2008	226277748
Fritz%20Peterson	8	2009	299601777
Fritz%20Peterson	8	2010	374577065
Fritz%20Peterson	8	2011	439898828
Fritz%20Peterson	9	2006	70499210
Fritz%20Peterson	9	2007	153255974
Fritz%20Peterson	9	2008	234394965
Fritz%20Peterson	9	2009	299601777
Fritz%20Peterson	9	2010	378162457
Fritz%20Peterson	9	2011	439898828
Fritz%20Peterson	10	2006	70499210
Fritz%20Peterson	10	2007	153255974
Fritz%20Peterson	10	2008	234394965
Fritz%20Peterson	10	2009	314808457
Fritz%20Peterson	10	2010	387055089
Fritz%20Peterson	10	2011	439898828
Fritz%20Peterson	11	2006	80566182
Fritz%20Peterson	11	2007	153255974
Fritz%20Peterson	11	2008	247909570
Fritz%20Peterson	11	2009	314808457
Fritz%20Peterson	11	2010	393154835
Fritz%20Peterson	11	2011	458200075
Fritz%20Peterson	12	2006	80566182
Fritz%20Peterson	12	2007	153255974
Fritz%20Peterson	12	2008	247909570
Fritz%20Peterson	12	2009	314808457
Fritz%20Peterson	12	2010	398321566
Fritz%20Peterson	12	2011	462428244
Gary%20Peters	1	2006	0
Gary%20Peters	1	2007	0
Gary%20Peters	1	2008	181222250
Gary%20Peters	1	2009	251109610
Gary%20Peters	1	2010	296512785
Gary%20Peters	1	2011	402062144
Gary%20Peters	2	2006	0
Gary%20Peters	2	2007	0
Gary%20Peters	2	2008	183622366
Gary%20Peters	2	2009	251109610
Gary%20Peters	2	2010	296512785
Gary%20Peters	2	2011	402062144
Gary%20Peters	3	2006	0
Gary%20Peters	3	2007	0
Gary%20Peters	3	2008	189304152
Gary%20Peters	3	2009	251109610
Gary%20Peters	3	2010	342756654
Gary%20Peters	3	2011	402062144
Gary%20Peters	4	2006	0
Gary%20Peters	4	2007	0
Gary%20Peters	4	2008	195625431
Gary%20Peters	4	2009	251109610
Gary%20Peters	4	2010	342756654
Gary%20Peters	4	2011	402062144
Gary%20Peters	5	2006	0
Gary%20Peters	5	2007	0
Gary%20Peters	5	2008	195625431
Gary%20Peters	5	2009	251109610
Gary%20Peters	5	2010	342756654
Gary%20Peters	5	2011	402062144
Gary%20Peters	6	2006	0
Gary%20Peters	6	2007	0
Gary%20Peters	6	2008	195625431
Gary%20Peters	6	2009	251109610
Gary%20Peters	6	2010	342756654
Gary%20Peters	6	2011	402062144
Gary%20Peters	7	2006	0
Gary%20Peters	7	2007	0
Gary%20Peters	7	2008	222388649
Gary%20Peters	7	2009	296512785
Gary%20Peters	7	2010	342756654
Gary%20Peters	7	2011	402062144
Gary%20Peters	8	2006	0
Gary%20Peters	8	2007	0
Gary%20Peters	8	2008	227896739
Gary%20Peters	8	2009	296512785
Gary%20Peters	8	2010	342756654
Gary%20Peters	8	2011	402062144
Gary%20Peters	9	2006	0
Gary%20Peters	9	2007	151208267
Gary%20Peters	9	2008	231040688
Gary%20Peters	9	2009	296512785
Gary%20Peters	9	2010	342756654
Gary%20Peters	9	2011	402062144
Gary%20Peters	10	2006	0
Gary%20Peters	10	2007	151208267
Gary%20Peters	10	2008	231040688
Gary%20Peters	10	2009	296512785
Gary%20Peters	10	2010	342756654
Gary%20Peters	10	2011	402062144
Gary%20Peters	11	2006	0
Gary%20Peters	11	2007	151208267
Gary%20Peters	11	2008	231040688
Gary%20Peters	11	2009	296512785
Gary%20Peters	11	2010	342756654
Gary%20Peters	11	2011	402062144
Gary%20Peters	12	2006	0
Gary%20Peters	12	2007	151208267
Gary%20Peters	12	2008	251109610
Gary%20Peters	12	2009	296512785
Gary%20Peters	12	2010	342756654
Gary%20Peters	12	2011	402062144
Rico%20Petrocelli	1	2006	33049802
Rico%20Petrocelli	1	2007	94426667
Rico%20Petrocelli	1	2008	167255070
Rico%20Petrocelli	1	2009	255291782
Rico%20Petrocelli	1	2010	333613858
Rico%20Petrocelli	1	2011	403354198
Rico%20Petrocelli	2	2006	33049802
Rico%20Petrocelli	2	2007	94426667
Rico%20Petrocelli	2	2008	167255070
Rico%20Petrocelli	2	2009	266826554
Rico%20Petrocelli	2	2010	333613858
Rico%20Petrocelli	2	2011	403354198
Rico%20Petrocelli	3	2006	38334696
Rico%20Petrocelli	3	2007	94426667
Rico%20Petrocelli	3	2008	193834877
Rico%20Petrocelli	3	2009	268100501
Rico%20Petrocelli	3	2010	341921522
Rico%20Petrocelli	3	2011	415679153
Rico%20Petrocelli	4	2006	43536619
Rico%20Petrocelli	4	2007	116943425
Rico%20Petrocelli	4	2008	201338215
Rico%20Petrocelli	4	2009	280232037
Rico%20Petrocelli	4	2010	341921522
Rico%20Petrocelli	4	2011	415679153
Rico%20Petrocelli	5	2006	43536619
Rico%20Petrocelli	5	2007	123578348
Rico%20Petrocelli	5	2008	209206632
Rico%20Petrocelli	5	2009	283619911
Rico%20Petrocelli	5	2010	355924885
Rico%20Petrocelli	5	2011	424811276
Rico%20Petrocelli	6	2006	55246326
Rico%20Petrocelli	6	2007	133870308
Rico%20Petrocelli	6	2008	214359911
Rico%20Petrocelli	6	2009	290902407
Rico%20Petrocelli	6	2010	359765202
Rico%20Petrocelli	6	2011	430281440
Rico%20Petrocelli	7	2006	57618342
Rico%20Petrocelli	7	2007	133870308
Rico%20Petrocelli	7	2008	221407894
Rico%20Petrocelli	7	2009	290902407
Rico%20Petrocelli	7	2010	370499075
Rico%20Petrocelli	7	2011	437014164
Rico%20Petrocelli	8	2006	65815598
Rico%20Petrocelli	8	2007	147675408
Rico%20Petrocelli	8	2008	221407894
Rico%20Petrocelli	8	2009	290902407
Rico%20Petrocelli	8	2010	374673350
Rico%20Petrocelli	8	2011	438692631
Rico%20Petrocelli	9	2006	65815598
Rico%20Petrocelli	9	2007	147675408
Rico%20Petrocelli	9	2008	234571297
Rico%20Petrocelli	9	2009	290902407
Rico%20Petrocelli	9	2010	377652894
Rico%20Petrocelli	9	2011	438692631
Rico%20Petrocelli	10	2006	76882440
Rico%20Petrocelli	10	2007	161128359
Rico%20Petrocelli	10	2008	234571297
Rico%20Petrocelli	10	2009	315637755
Rico%20Petrocelli	10	2010	383281844
Rico%20Petrocelli	10	2011	450286607
Rico%20Petrocelli	11	2006	79088435
Rico%20Petrocelli	11	2007	167255070
Rico%20Petrocelli	11	2008	234571297
Rico%20Petrocelli	11	2009	315637755
Rico%20Petrocelli	11	2010	392206595
Rico%20Petrocelli	11	2011	450286607
Rico%20Petrocelli	12	2006	79088435
Rico%20Petrocelli	12	2007	167255070
Rico%20Petrocelli	12	2008	234571297
Rico%20Petrocelli	12	2009	323975954
Rico%20Petrocelli	12	2010	399029109
Rico%20Petrocelli	12	2011	450286607
Dan%20Petry	1	2006	30763994
Dan%20Petry	1	2007	94716135
Dan%20Petry	1	2008	171140475
Dan%20Petry	1	2009	249189524
Dan%20Petry	1	2010	334459996
Dan%20Petry	1	2011	404750720
Dan%20Petry	2	2006	30763994
Dan%20Petry	2	2007	94716135
Dan%20Petry	2	2008	171140475
Dan%20Petry	2	2009	249189524
Dan%20Petry	2	2010	334459996
Dan%20Petry	2	2011	405375117
Dan%20Petry	3	2006	41642603
Dan%20Petry	3	2007	108000069
Dan%20Petry	3	2008	171140475
Dan%20Petry	3	2009	271331583
Dan%20Petry	3	2010	334459996
Dan%20Petry	3	2011	412207184
Dan%20Petry	4	2006	44737148
Dan%20Petry	4	2007	114554505
Dan%20Petry	4	2008	171140475
Dan%20Petry	4	2009	271331583
Dan%20Petry	4	2010	334459996
Dan%20Petry	4	2011	412207184
Dan%20Petry	5	2006	48322070
Dan%20Petry	5	2007	114554505
Dan%20Petry	5	2008	171140475
Dan%20Petry	5	2009	281181598
Dan%20Petry	5	2010	334459996
Dan%20Petry	5	2011	425825618
Dan%20Petry	6	2006	48322070
Dan%20Petry	6	2007	114554505
Dan%20Petry	6	2008	171140475
Dan%20Petry	6	2009	292138311
Dan%20Petry	6	2010	364896973
Dan%20Petry	6	2011	425825618
Dan%20Petry	7	2006	61340881
Dan%20Petry	7	2007	114554505
Dan%20Petry	7	2008	171140475
Dan%20Petry	7	2009	292138311
Dan%20Petry	7	2010	364896973
Dan%20Petry	7	2011	433253125
Dan%20Petry	8	2006	61340881
Dan%20Petry	8	2007	144944963
Dan%20Petry	8	2008	226289509
Dan%20Petry	8	2009	292138311
Dan%20Petry	8	2010	364896973
Dan%20Petry	8	2011	433253125
Dan%20Petry	9	2006	61340881
Dan%20Petry	9	2007	154112910
Dan%20Petry	9	2008	232222354
Dan%20Petry	9	2009	292138311
Dan%20Petry	9	2010	364896973
Dan%20Petry	9	2011	433253125
Dan%20Petry	10	2006	61340881
Dan%20Petry	10	2007	157553386
Dan%20Petry	10	2008	232222354
Dan%20Petry	10	2009	292138311
Dan%20Petry	10	2010	364896973
Dan%20Petry	10	2011	433253125
Dan%20Petry	11	2006	61340881
Dan%20Petry	11	2007	163361034
Dan%20Petry	11	2008	232222354
Dan%20Petry	11	2009	292138311
Dan%20Petry	11	2010	393141358
Dan%20Petry	11	2011	433253125
Dan%20Petry	12	2006	87683586
Dan%20Petry	12	2007	171140475
Dan%20Petry	12	2008	249189524
Dan%20Petry	12	2009	326062151
Dan%20Petry	12	2010	393141358
Dan%20Petry	12	2011	433253125
Billy%20Pierce	1	2006	24984892
Billy%20Pierce	1	2007	93494919
Billy%20Pierce	1	2008	174223966
Billy%20Pierce	1	2009	257733186
Billy%20Pierce	1	2010	334175776
Billy%20Pierce	1	2011	393526225
Billy%20Pierce	2	2006	34187625
Billy%20Pierce	2	2007	93494919
Billy%20Pierce	2	2008	186903144
Billy%20Pierce	2	2009	266905648
Billy%20Pierce	2	2010	334175776
Billy%20Pierce	2	2011	406253130
Billy%20Pierce	3	2006	38237476
Billy%20Pierce	3	2007	93494919
Billy%20Pierce	3	2008	195010985
Billy%20Pierce	3	2009	266905648
Billy%20Pierce	3	2010	345420371
Billy%20Pierce	3	2011	411611308
Billy%20Pierce	4	2006	46065038
Billy%20Pierce	4	2007	93494919
Billy%20Pierce	4	2008	202417683
Billy%20Pierce	4	2009	278496027
Billy%20Pierce	4	2010	350553375
Billy%20Pierce	4	2011	421530641
Billy%20Pierce	5	2006	48869314
Billy%20Pierce	5	2007	93494919
Billy%20Pierce	5	2008	209116196
Billy%20Pierce	5	2009	283812397
Billy%20Pierce	5	2010	350553375
Billy%20Pierce	5	2011	425702940
Billy%20Pierce	6	2006	48869314
Billy%20Pierce	6	2007	134363543
Billy%20Pierce	6	2008	212612716
Billy%20Pierce	6	2009	291357744
Billy%20Pierce	6	2010	365189618
Billy%20Pierce	6	2011	425702940
Billy%20Pierce	7	2006	59235013
Billy%20Pierce	7	2007	139657461
Billy%20Pierce	7	2008	222480445
Billy%20Pierce	7	2009	294502086
Billy%20Pierce	7	2010	369588624
Billy%20Pierce	7	2011	434354315
Billy%20Pierce	8	2006	63236895
Billy%20Pierce	8	2007	147558733
Billy%20Pierce	8	2008	228702292
Billy%20Pierce	8	2009	303151732
Billy%20Pierce	8	2010	375690893
Billy%20Pierce	8	2011	434354315
Billy%20Pierce	9	2006	63236895
Billy%20Pierce	9	2007	151914828
Billy%20Pierce	9	2008	234601536
Billy%20Pierce	9	2009	303151732
Billy%20Pierce	9	2010	377874834
Billy%20Pierce	9	2011	444681261
Billy%20Pierce	10	2006	63236895
Billy%20Pierce	10	2007	155323506
Billy%20Pierce	10	2008	240886811
Billy%20Pierce	10	2009	303151732
Billy%20Pierce	10	2010	386954299
Billy%20Pierce	10	2011	450998616
Billy%20Pierce	11	2006	63236895
Billy%20Pierce	11	2007	164384847
Billy%20Pierce	11	2008	245568687
Billy%20Pierce	11	2009	303151732
Billy%20Pierce	11	2010	393526225
Billy%20Pierce	11	2011	454254494
Billy%20Pierce	12	2006	63236895
Billy%20Pierce	12	2007	174223966
Billy%20Pierce	12	2008	245568687
Billy%20Pierce	12	2009	303151732
Billy%20Pierce	12	2010	393526225
Billy%20Pierce	12	2011	454254494
Jim%20Piersall	1	2006	17234349
Jim%20Piersall	1	2007	17234349
Jim%20Piersall	1	2008	17234349
Jim%20Piersall	1	2009	17234349
Jim%20Piersall	1	2010	17234349
Jim%20Piersall	1	2011	17234349
Jim%20Piersall	2	2006	17234349
Jim%20Piersall	2	2007	17234349
Jim%20Piersall	2	2008	17234349
Jim%20Piersall	2	2009	17234349
Jim%20Piersall	2	2010	17234349
Jim%20Piersall	2	2011	17234349
Jim%20Piersall	3	2006	17234349
Jim%20Piersall	3	2007	17234349
Jim%20Piersall	3	2008	17234349
Jim%20Piersall	3	2009	17234349
Jim%20Piersall	3	2010	17234349
Jim%20Piersall	3	2011	17234349
Jim%20Piersall	4	2006	17234349
Jim%20Piersall	4	2007	17234349
Jim%20Piersall	4	2008	17234349
Jim%20Piersall	4	2009	17234349
Jim%20Piersall	4	2010	17234349
Jim%20Piersall	4	2011	17234349
Jim%20Piersall	5	2006	17234349
Jim%20Piersall	5	2007	17234349
Jim%20Piersall	5	2008	17234349
Jim%20Piersall	5	2009	17234349
Jim%20Piersall	5	2010	17234349
Jim%20Piersall	5	2011	17234349
Jim%20Piersall	6	2006	17234349
Jim%20Piersall	6	2007	17234349
Jim%20Piersall	6	2008	17234349
Jim%20Piersall	6	2009	17234349
Jim%20Piersall	6	2010	17234349
Jim%20Piersall	6	2011	17234349
Jim%20Piersall	7	2006	17234349
Jim%20Piersall	7	2007	17234349
Jim%20Piersall	7	2008	17234349
Jim%20Piersall	7	2009	17234349
Jim%20Piersall	7	2010	17234349
Jim%20Piersall	7	2011	17234349
Jim%20Piersall	8	2006	17234349
Jim%20Piersall	8	2007	17234349
Jim%20Piersall	8	2008	17234349
Jim%20Piersall	8	2009	17234349
Jim%20Piersall	8	2010	17234349
Jim%20Piersall	8	2011	17234349
Jim%20Piersall	9	2006	17234349
Jim%20Piersall	9	2007	17234349
Jim%20Piersall	9	2008	17234349
Jim%20Piersall	9	2009	17234349
Jim%20Piersall	9	2010	17234349
Jim%20Piersall	9	2011	17234349
Jim%20Piersall	10	2006	17234349
Jim%20Piersall	10	2007	17234349
Jim%20Piersall	10	2008	17234349
Jim%20Piersall	10	2009	17234349
Jim%20Piersall	10	2010	17234349
Jim%20Piersall	10	2011	17234349
Jim%20Piersall	11	2006	17234349
Jim%20Piersall	11	2007	17234349
Jim%20Piersall	11	2008	17234349
Jim%20Piersall	11	2009	17234349
Jim%20Piersall	11	2010	17234349
Jim%20Piersall	11	2011	17234349
Jim%20Piersall	12	2006	17234349
Jim%20Piersall	12	2007	17234349
Jim%20Piersall	12	2008	17234349
Jim%20Piersall	12	2009	17234349
Jim%20Piersall	12	2010	17234349
Jim%20Piersall	12	2011	17234349
Lou%20Piniella	1	2006	32053378
Lou%20Piniella	1	2007	96043686
Lou%20Piniella	1	2008	179822482
Lou%20Piniella	1	2009	259871967
Lou%20Piniella	1	2010	334402808
Lou%20Piniella	1	2011	402900839
Lou%20Piniella	2	2006	32053378
Lou%20Piniella	2	2007	104698036
Lou%20Piniella	2	2008	187240611
Lou%20Piniella	2	2009	266767303
Lou%20Piniella	2	2010	338633169
Lou%20Piniella	2	2011	402900839
Lou%20Piniella	3	2006	38547222
Lou%20Piniella	3	2007	110500419
Lou%20Piniella	3	2008	194355209
Lou%20Piniella	3	2009	272457276
Lou%20Piniella	3	2010	345748232
Lou%20Piniella	3	2011	415664709
Lou%20Piniella	4	2006	46200525
Lou%20Piniella	4	2007	119194038
Lou%20Piniella	4	2008	202207599
Lou%20Piniella	4	2009	280468043
Lou%20Piniella	4	2010	353121721
Lou%20Piniella	4	2011	419929950
Lou%20Piniella	5	2006	46200525
Lou%20Piniella	5	2007	126868533
Lou%20Piniella	5	2008	208546113
Lou%20Piniella	5	2009	286680554
Lou%20Piniella	5	2010	358033610
Lou%20Piniella	5	2011	424811962
Lou%20Piniella	6	2006	54598503
Lou%20Piniella	6	2007	133714331
Lou%20Piniella	6	2008	216032977
Lou%20Piniella	6	2009	292862138
Lou%20Piniella	6	2010	365134068
Lou%20Piniella	6	2011	429188684
Lou%20Piniella	7	2006	59960062
Lou%20Piniella	7	2007	141491789
Lou%20Piniella	7	2008	222594853
Lou%20Piniella	7	2009	299541181
Lou%20Piniella	7	2010	369700244
Lou%20Piniella	7	2011	437123018
Lou%20Piniella	8	2006	66875938
Lou%20Piniella	8	2007	148178436
Lou%20Piniella	8	2008	229101388
Lou%20Piniella	8	2009	305111286
Lou%20Piniella	8	2010	375602026
Lou%20Piniella	8	2011	440605191
Lou%20Piniella	9	2006	72967898
Lou%20Piniella	9	2007	154302132
Lou%20Piniella	9	2008	235249553
Lou%20Piniella	9	2009	310537759
Lou%20Piniella	9	2010	381604595
Lou%20Piniella	9	2011	446079612
Lou%20Piniella	10	2006	78756811
Lou%20Piniella	10	2007	161063822
Lou%20Piniella	10	2008	241700841
Lou%20Piniella	10	2009	316819455
Lou%20Piniella	10	2010	387689756
Lou%20Piniella	10	2011	448306717
Lou%20Piniella	11	2006	84014365
Lou%20Piniella	11	2007	166549310
Lou%20Piniella	11	2008	247402155
Lou%20Piniella	11	2009	323099755
Lou%20Piniella	11	2010	393500539
Lou%20Piniella	11	2011	457710605
Lou%20Piniella	12	2006	90688272
Lou%20Piniella	12	2007	174117960
Lou%20Piniella	12	2008	252586122
Lou%20Piniella	12	2009	327852897
Lou%20Piniella	12	2010	397657120
Lou%20Piniella	12	2011	463283650
Vada%20Pinson	1	2006	30941182
Vada%20Pinson	1	2007	96005790
Vada%20Pinson	1	2008	167673392
Vada%20Pinson	1	2009	257127565
Vada%20Pinson	1	2010	334370960
Vada%20Pinson	1	2011	394254509
Vada%20Pinson	2	2006	35106392
Vada%20Pinson	2	2007	96005790
Vada%20Pinson	2	2008	187643472
Vada%20Pinson	2	2009	264570044
Vada%20Pinson	2	2010	339983474
Vada%20Pinson	2	2011	408614181
Vada%20Pinson	3	2006	40400090
Vada%20Pinson	3	2007	109935688
Vada%20Pinson	3	2008	189238099
Vada%20Pinson	3	2009	273226129
Vada%20Pinson	3	2010	339983474
Vada%20Pinson	3	2011	408614181
Vada%20Pinson	4	2006	45442920
Vada%20Pinson	4	2007	117126373
Vada%20Pinson	4	2008	189238099
Vada%20Pinson	4	2009	275448131
Vada%20Pinson	4	2010	339983474
Vada%20Pinson	4	2011	408614181
Vada%20Pinson	5	2006	48603652
Vada%20Pinson	5	2007	123642648
Vada%20Pinson	5	2008	208673405
Vada%20Pinson	5	2009	283820298
Vada%20Pinson	5	2010	339983474
Vada%20Pinson	5	2011	408614181
Vada%20Pinson	6	2006	52513993
Vada%20Pinson	6	2007	134105265
Vada%20Pinson	6	2008	213537427
Vada%20Pinson	6	2009	283820298
Vada%20Pinson	6	2010	365295249
Vada%20Pinson	6	2011	427450202
Vada%20Pinson	7	2006	52513993
Vada%20Pinson	7	2007	134105265
Vada%20Pinson	7	2008	213537427
Vada%20Pinson	7	2009	283820298
Vada%20Pinson	7	2010	368839148
Vada%20Pinson	7	2011	435584444
Vada%20Pinson	8	2006	65655725
Vada%20Pinson	8	2007	147919016
Vada%20Pinson	8	2008	226281415
Vada%20Pinson	8	2009	283820298
Vada%20Pinson	8	2010	368839148
Vada%20Pinson	8	2011	438685656
Vada%20Pinson	9	2006	72624260
Vada%20Pinson	9	2007	147919016
Vada%20Pinson	9	2008	234599143
Vada%20Pinson	9	2009	283820298
Vada%20Pinson	9	2010	368839148
Vada%20Pinson	9	2011	438685656
Vada%20Pinson	10	2006	75849258
Vada%20Pinson	10	2007	147919016
Vada%20Pinson	10	2008	234599143
Vada%20Pinson	10	2009	312066770
Vada%20Pinson	10	2010	383937768
Vada%20Pinson	10	2011	438685656
Vada%20Pinson	11	2006	75849258
Vada%20Pinson	11	2007	167673392
Vada%20Pinson	11	2008	234599143
Vada%20Pinson	11	2009	318569903
Vada%20Pinson	11	2010	393980471
Vada%20Pinson	11	2011	438685656
Vada%20Pinson	12	2006	86231260
Vada%20Pinson	12	2007	167673392
Vada%20Pinson	12	2008	254907374
Vada%20Pinson	12	2009	328164292
Vada%20Pinson	12	2010	394254509
Vada%20Pinson	12	2011	460319191
Juan%20Pizarro	1	2006	30158227
Juan%20Pizarro	1	2007	94713126
Juan%20Pizarro	1	2008	166565751
Juan%20Pizarro	1	2009	248950240
Juan%20Pizarro	1	2010	330017852
Juan%20Pizarro	1	2011	393161492
Juan%20Pizarro	2	2006	30158227
Juan%20Pizarro	2	2007	104608467
Juan%20Pizarro	2	2008	182383154
Juan%20Pizarro	2	2009	266970755
Juan%20Pizarro	2	2010	335285701
Juan%20Pizarro	2	2011	409076760
Juan%20Pizarro	3	2006	38202481
Juan%20Pizarro	3	2007	104608467
Juan%20Pizarro	3	2008	194196602
Juan%20Pizarro	3	2009	271362245
Juan%20Pizarro	3	2010	335285701
Juan%20Pizarro	3	2011	409076760
Juan%20Pizarro	4	2006	44748740
Juan%20Pizarro	4	2007	114541558
Juan%20Pizarro	4	2008	194196602
Juan%20Pizarro	4	2009	279136678
Juan%20Pizarro	4	2010	335285701
Juan%20Pizarro	4	2011	409076760
Juan%20Pizarro	5	2006	44748740
Juan%20Pizarro	5	2007	114541558
Juan%20Pizarro	5	2008	194196602
Juan%20Pizarro	5	2009	283817226
Juan%20Pizarro	5	2010	335285701
Juan%20Pizarro	5	2011	425718508
Juan%20Pizarro	6	2006	54490811
Juan%20Pizarro	6	2007	134595866
Juan%20Pizarro	6	2008	194196602
Juan%20Pizarro	6	2009	292324182
Juan%20Pizarro	6	2010	335285701
Juan%20Pizarro	6	2011	431588985
Juan%20Pizarro	7	2006	54490811
Juan%20Pizarro	7	2007	134595866
Juan%20Pizarro	7	2008	220718853
Juan%20Pizarro	7	2009	299588789
Juan%20Pizarro	7	2010	369583055
Juan%20Pizarro	7	2011	435886717
Juan%20Pizarro	8	2006	62300272
Juan%20Pizarro	8	2007	134595866
Juan%20Pizarro	8	2008	227652890
Juan%20Pizarro	8	2009	299588789
Juan%20Pizarro	8	2010	369583055
Juan%20Pizarro	8	2011	440502063
Juan%20Pizarro	9	2006	62300272
Juan%20Pizarro	9	2007	134595866
Juan%20Pizarro	9	2008	232222592
Juan%20Pizarro	9	2009	299588789
Juan%20Pizarro	9	2010	369583055
Juan%20Pizarro	9	2011	440502063
Juan%20Pizarro	10	2006	62300272
Juan%20Pizarro	10	2007	160514879
Juan%20Pizarro	10	2008	240089385
Juan%20Pizarro	10	2009	312250194
Juan%20Pizarro	10	2010	369583055
Juan%20Pizarro	10	2011	440502063
Juan%20Pizarro	11	2006	82333373
Juan%20Pizarro	11	2007	166565751
Juan%20Pizarro	11	2008	243167956
Juan%20Pizarro	11	2009	312250194
Juan%20Pizarro	11	2010	393161492
Juan%20Pizarro	11	2011	440502063
Juan%20Pizarro	12	2006	82333373
Juan%20Pizarro	12	2007	166565751
Juan%20Pizarro	12	2008	248950240
Juan%20Pizarro	12	2009	312250194
Juan%20Pizarro	12	2010	393161492
Juan%20Pizarro	12	2011	440502063
Dan%20Plesac	1	2006	25858245
Dan%20Plesac	1	2007	94716208
Dan%20Plesac	1	2008	178296750
Dan%20Plesac	1	2009	257416814
Dan%20Plesac	1	2010	329818971
Dan%20Plesac	1	2011	393438350
Dan%20Plesac	2	2006	25858245
Dan%20Plesac	2	2007	102311922
Dan%20Plesac	2	2008	183796314
Dan%20Plesac	2	2009	263403664
Dan%20Plesac	2	2010	336691922
