playername	month	year	revs
Pete%20Richert	4	2008	1
Pete%20Richert	4	2009	1
Pete%20Richert	4	2010	1
Pete%20Richert	4	2011	2
Pete%20Richert	5	2006	0
Pete%20Richert	5	2007	0
Pete%20Richert	5	2008	0
Pete%20Richert	5	2009	0
Pete%20Richert	5	2010	0
Pete%20Richert	5	2011	1
Pete%20Richert	6	2006	0
Pete%20Richert	6	2007	0
Pete%20Richert	6	2008	0
Pete%20Richert	6	2009	2
Pete%20Richert	6	2010	4
Pete%20Richert	6	2011	1
Pete%20Richert	7	2006	0
Pete%20Richert	7	2007	1
Pete%20Richert	7	2008	1
Pete%20Richert	7	2009	0
Pete%20Richert	7	2010	0
Pete%20Richert	7	2011	0
Pete%20Richert	8	2006	0
Pete%20Richert	8	2007	0
Pete%20Richert	8	2008	2
Pete%20Richert	8	2009	3
Pete%20Richert	8	2010	0
Pete%20Richert	8	2011	0
Pete%20Richert	9	2006	3
Pete%20Richert	9	2007	2
Pete%20Richert	9	2008	0
Pete%20Richert	9	2009	1
Pete%20Richert	9	2010	0
Pete%20Richert	9	2011	0
Pete%20Richert	10	2006	1
Pete%20Richert	10	2007	1
Pete%20Richert	10	2008	1
Pete%20Richert	10	2009	0
Pete%20Richert	10	2010	2
Pete%20Richert	10	2011	0
Pete%20Richert	11	2006	3
Pete%20Richert	11	2007	1
Pete%20Richert	11	2008	0
Pete%20Richert	11	2009	1
Pete%20Richert	11	2010	2
Pete%20Richert	11	2011	0
Pete%20Richert	12	2006	4
Pete%20Richert	12	2007	0
Pete%20Richert	12	2008	0
Pete%20Richert	12	2009	2
Pete%20Richert	12	2010	0
Pete%20Richert	12	2011	1
Elmer%20Riddle	1	2006	0
Elmer%20Riddle	1	2007	0
Elmer%20Riddle	1	2008	1
Elmer%20Riddle	1	2009	0
Elmer%20Riddle	1	2010	0
Elmer%20Riddle	1	2011	0
Elmer%20Riddle	2	2006	0
Elmer%20Riddle	2	2007	0
Elmer%20Riddle	2	2008	0
Elmer%20Riddle	2	2009	0
Elmer%20Riddle	2	2010	0
Elmer%20Riddle	2	2011	0
Elmer%20Riddle	3	2006	0
Elmer%20Riddle	3	2007	0
Elmer%20Riddle	3	2008	0
Elmer%20Riddle	3	2009	0
Elmer%20Riddle	3	2010	0
Elmer%20Riddle	3	2011	0
Elmer%20Riddle	4	2006	0
Elmer%20Riddle	4	2007	1
Elmer%20Riddle	4	2008	3
Elmer%20Riddle	4	2009	2
Elmer%20Riddle	4	2010	1
Elmer%20Riddle	4	2011	0
Elmer%20Riddle	5	2006	0
Elmer%20Riddle	5	2007	2
Elmer%20Riddle	5	2008	0
Elmer%20Riddle	5	2009	0
Elmer%20Riddle	5	2010	1
Elmer%20Riddle	5	2011	0
Elmer%20Riddle	6	2006	0
Elmer%20Riddle	6	2007	0
Elmer%20Riddle	6	2008	1
Elmer%20Riddle	6	2009	0
Elmer%20Riddle	6	2010	1
Elmer%20Riddle	6	2011	1
Elmer%20Riddle	7	2006	0
Elmer%20Riddle	7	2007	3
Elmer%20Riddle	7	2008	1
Elmer%20Riddle	7	2009	0
Elmer%20Riddle	7	2010	0
Elmer%20Riddle	7	2011	0
Elmer%20Riddle	8	2006	0
Elmer%20Riddle	8	2007	1
Elmer%20Riddle	8	2008	2
Elmer%20Riddle	8	2009	0
Elmer%20Riddle	8	2010	2
Elmer%20Riddle	8	2011	0
Elmer%20Riddle	9	2006	0
Elmer%20Riddle	9	2007	1
Elmer%20Riddle	9	2008	0
Elmer%20Riddle	9	2009	0
Elmer%20Riddle	9	2010	0
Elmer%20Riddle	9	2011	0
Elmer%20Riddle	10	2006	0
Elmer%20Riddle	10	2007	2
Elmer%20Riddle	10	2008	0
Elmer%20Riddle	10	2009	0
Elmer%20Riddle	10	2010	3
Elmer%20Riddle	10	2011	0
Elmer%20Riddle	11	2006	0
Elmer%20Riddle	11	2007	0
Elmer%20Riddle	11	2008	1
Elmer%20Riddle	11	2009	0
Elmer%20Riddle	11	2010	0
Elmer%20Riddle	11	2011	1
Elmer%20Riddle	12	2006	0
Elmer%20Riddle	12	2007	1
Elmer%20Riddle	12	2008	0
Elmer%20Riddle	12	2009	3
Elmer%20Riddle	12	2010	0
Elmer%20Riddle	12	2011	0
Dave%20Righetti	1	2006	0
Dave%20Righetti	1	2007	0
Dave%20Righetti	1	2008	3
Dave%20Righetti	1	2009	1
Dave%20Righetti	1	2010	1
Dave%20Righetti	1	2011	2
Dave%20Righetti	2	2006	2
Dave%20Righetti	2	2007	0
Dave%20Righetti	2	2008	0
Dave%20Righetti	2	2009	0
Dave%20Righetti	2	2010	1
Dave%20Righetti	2	2011	1
Dave%20Righetti	3	2006	1
Dave%20Righetti	3	2007	3
Dave%20Righetti	3	2008	1
Dave%20Righetti	3	2009	0
Dave%20Righetti	3	2010	0
Dave%20Righetti	3	2011	2
Dave%20Righetti	4	2006	2
Dave%20Righetti	4	2007	0
Dave%20Righetti	4	2008	2
Dave%20Righetti	4	2009	2
Dave%20Righetti	4	2010	2
Dave%20Righetti	4	2011	3
Dave%20Righetti	5	2006	2
Dave%20Righetti	5	2007	6
Dave%20Righetti	5	2008	3
Dave%20Righetti	5	2009	3
Dave%20Righetti	5	2010	3
Dave%20Righetti	5	2011	1
Dave%20Righetti	6	2006	0
Dave%20Righetti	6	2007	3
Dave%20Righetti	6	2008	2
Dave%20Righetti	6	2009	4
Dave%20Righetti	6	2010	4
Dave%20Righetti	6	2011	3
Dave%20Righetti	7	2006	4
Dave%20Righetti	7	2007	7
Dave%20Righetti	7	2008	3
Dave%20Righetti	7	2009	6
Dave%20Righetti	7	2010	7
Dave%20Righetti	7	2011	3
Dave%20Righetti	8	2006	0
Dave%20Righetti	8	2007	2
Dave%20Righetti	8	2008	4
Dave%20Righetti	8	2009	0
Dave%20Righetti	8	2010	1
Dave%20Righetti	8	2011	0
Dave%20Righetti	9	2006	0
Dave%20Righetti	9	2007	1
Dave%20Righetti	9	2008	2
Dave%20Righetti	9	2009	1
Dave%20Righetti	9	2010	0
Dave%20Righetti	9	2011	0
Dave%20Righetti	10	2006	0
Dave%20Righetti	10	2007	2
Dave%20Righetti	10	2008	0
Dave%20Righetti	10	2009	1
Dave%20Righetti	10	2010	10
Dave%20Righetti	10	2011	0
Dave%20Righetti	11	2006	4
Dave%20Righetti	11	2007	2
Dave%20Righetti	11	2008	0
Dave%20Righetti	11	2009	2
Dave%20Righetti	11	2010	13
Dave%20Righetti	11	2011	2
Dave%20Righetti	12	2006	4
Dave%20Righetti	12	2007	3
Dave%20Righetti	12	2008	1
Dave%20Righetti	12	2009	0
Dave%20Righetti	12	2010	8
Dave%20Righetti	12	2011	0
Bill%20Rigney	1	2006	0
Bill%20Rigney	1	2007	0
Bill%20Rigney	1	2008	0
Bill%20Rigney	1	2009	1
Bill%20Rigney	1	2010	0
Bill%20Rigney	1	2011	0
Bill%20Rigney	2	2006	7
Bill%20Rigney	2	2007	0
Bill%20Rigney	2	2008	0
Bill%20Rigney	2	2009	0
Bill%20Rigney	2	2010	0
Bill%20Rigney	2	2011	0
Bill%20Rigney	3	2006	2
Bill%20Rigney	3	2007	0
Bill%20Rigney	3	2008	0
Bill%20Rigney	3	2009	1
Bill%20Rigney	3	2010	0
Bill%20Rigney	3	2011	0
Bill%20Rigney	4	2006	0
Bill%20Rigney	4	2007	0
Bill%20Rigney	4	2008	0
Bill%20Rigney	4	2009	0
Bill%20Rigney	4	2010	0
Bill%20Rigney	4	2011	0
Bill%20Rigney	5	2006	1
Bill%20Rigney	5	2007	0
Bill%20Rigney	5	2008	0
Bill%20Rigney	5	2009	0
Bill%20Rigney	5	2010	1
Bill%20Rigney	5	2011	0
Bill%20Rigney	6	2006	1
Bill%20Rigney	6	2007	2
Bill%20Rigney	6	2008	1
Bill%20Rigney	6	2009	1
Bill%20Rigney	6	2010	0
Bill%20Rigney	6	2011	4
Bill%20Rigney	7	2006	0
Bill%20Rigney	7	2007	1
Bill%20Rigney	7	2008	0
Bill%20Rigney	7	2009	1
Bill%20Rigney	7	2010	0
Bill%20Rigney	7	2011	1
Bill%20Rigney	8	2006	0
Bill%20Rigney	8	2007	0
Bill%20Rigney	8	2008	2
Bill%20Rigney	8	2009	0
Bill%20Rigney	8	2010	0
Bill%20Rigney	8	2011	0
Bill%20Rigney	9	2006	0
Bill%20Rigney	9	2007	0
Bill%20Rigney	9	2008	0
Bill%20Rigney	9	2009	3
Bill%20Rigney	9	2010	0
Bill%20Rigney	9	2011	0
Bill%20Rigney	10	2006	0
Bill%20Rigney	10	2007	1
Bill%20Rigney	10	2008	0
Bill%20Rigney	10	2009	0
Bill%20Rigney	10	2010	2
Bill%20Rigney	10	2011	0
Bill%20Rigney	11	2006	0
Bill%20Rigney	11	2007	1
Bill%20Rigney	11	2008	0
Bill%20Rigney	11	2009	0
Bill%20Rigney	11	2010	1
Bill%20Rigney	11	2011	0
Bill%20Rigney	12	2006	2
Bill%20Rigney	12	2007	0
Bill%20Rigney	12	2008	0
Bill%20Rigney	12	2009	2
Bill%20Rigney	12	2010	0
Bill%20Rigney	12	2011	0
Cal%20Ripken	1	2006	0
Cal%20Ripken	1	2007	0
Cal%20Ripken	1	2008	0
Cal%20Ripken	1	2009	0
Cal%20Ripken	1	2010	0
Cal%20Ripken	1	2011	0
Cal%20Ripken	2	2006	0
Cal%20Ripken	2	2007	0
Cal%20Ripken	2	2008	0
Cal%20Ripken	2	2009	0
Cal%20Ripken	2	2010	0
Cal%20Ripken	2	2011	0
Cal%20Ripken	3	2006	0
Cal%20Ripken	3	2007	0
Cal%20Ripken	3	2008	0
Cal%20Ripken	3	2009	0
Cal%20Ripken	3	2010	0
Cal%20Ripken	3	2011	0
Cal%20Ripken	4	2006	4
Cal%20Ripken	4	2007	0
Cal%20Ripken	4	2008	0
Cal%20Ripken	4	2009	0
Cal%20Ripken	4	2010	0
Cal%20Ripken	4	2011	0
Cal%20Ripken	5	2006	1
Cal%20Ripken	5	2007	0
Cal%20Ripken	5	2008	0
Cal%20Ripken	5	2009	0
Cal%20Ripken	5	2010	0
Cal%20Ripken	5	2011	0
Cal%20Ripken	6	2006	0
Cal%20Ripken	6	2007	0
Cal%20Ripken	6	2008	0
Cal%20Ripken	6	2009	6
Cal%20Ripken	6	2010	0
Cal%20Ripken	6	2011	0
Cal%20Ripken	7	2006	0
Cal%20Ripken	7	2007	0
Cal%20Ripken	7	2008	0
Cal%20Ripken	7	2009	0
Cal%20Ripken	7	2010	0
Cal%20Ripken	7	2011	0
Cal%20Ripken	8	2006	0
Cal%20Ripken	8	2007	0
Cal%20Ripken	8	2008	0
Cal%20Ripken	8	2009	0
Cal%20Ripken	8	2010	0
Cal%20Ripken	8	2011	0
Cal%20Ripken	9	2006	0
Cal%20Ripken	9	2007	0
Cal%20Ripken	9	2008	0
Cal%20Ripken	9	2009	0
Cal%20Ripken	9	2010	0
Cal%20Ripken	9	2011	0
Cal%20Ripken	10	2006	0
Cal%20Ripken	10	2007	0
Cal%20Ripken	10	2008	0
Cal%20Ripken	10	2009	0
Cal%20Ripken	10	2010	0
Cal%20Ripken	10	2011	0
Cal%20Ripken	11	2006	0
Cal%20Ripken	11	2007	0
Cal%20Ripken	11	2008	0
Cal%20Ripken	11	2009	0
Cal%20Ripken	11	2010	0
Cal%20Ripken	11	2011	0
Cal%20Ripken	12	2006	0
Cal%20Ripken	12	2007	0
Cal%20Ripken	12	2008	0
Cal%20Ripken	12	2009	0
Cal%20Ripken	12	2010	0
Cal%20Ripken	12	2011	0
Mickey%20Rivers	1	2006	3
Mickey%20Rivers	1	2007	0
Mickey%20Rivers	1	2008	0
Mickey%20Rivers	1	2009	1
Mickey%20Rivers	1	2010	0
Mickey%20Rivers	1	2011	0
Mickey%20Rivers	2	2006	1
Mickey%20Rivers	2	2007	0
Mickey%20Rivers	2	2008	2
Mickey%20Rivers	2	2009	0
Mickey%20Rivers	2	2010	0
Mickey%20Rivers	2	2011	0
Mickey%20Rivers	3	2006	1
Mickey%20Rivers	3	2007	2
Mickey%20Rivers	3	2008	2
Mickey%20Rivers	3	2009	4
Mickey%20Rivers	3	2010	0
Mickey%20Rivers	3	2011	0
Mickey%20Rivers	4	2006	0
Mickey%20Rivers	4	2007	0
Mickey%20Rivers	4	2008	0
Mickey%20Rivers	4	2009	1
Mickey%20Rivers	4	2010	0
Mickey%20Rivers	4	2011	0
Mickey%20Rivers	5	2006	1
Mickey%20Rivers	5	2007	4
Mickey%20Rivers	5	2008	3
Mickey%20Rivers	5	2009	1
Mickey%20Rivers	5	2010	2
Mickey%20Rivers	5	2011	0
Mickey%20Rivers	6	2006	0
Mickey%20Rivers	6	2007	2
Mickey%20Rivers	6	2008	1
Mickey%20Rivers	6	2009	2
Mickey%20Rivers	6	2010	3
Mickey%20Rivers	6	2011	1
Mickey%20Rivers	7	2006	1
Mickey%20Rivers	7	2007	7
Mickey%20Rivers	7	2008	1
Mickey%20Rivers	7	2009	1
Mickey%20Rivers	7	2010	0
Mickey%20Rivers	7	2011	5
Mickey%20Rivers	8	2006	0
Mickey%20Rivers	8	2007	9
Mickey%20Rivers	8	2008	2
Mickey%20Rivers	8	2009	2
Mickey%20Rivers	8	2010	0
Mickey%20Rivers	8	2011	3
Mickey%20Rivers	9	2006	2
Mickey%20Rivers	9	2007	2
Mickey%20Rivers	9	2008	0
Mickey%20Rivers	9	2009	1
Mickey%20Rivers	9	2010	1
Mickey%20Rivers	9	2011	2
Mickey%20Rivers	10	2006	0
Mickey%20Rivers	10	2007	2
Mickey%20Rivers	10	2008	2
Mickey%20Rivers	10	2009	2
Mickey%20Rivers	10	2010	3
Mickey%20Rivers	10	2011	0
Mickey%20Rivers	11	2006	0
Mickey%20Rivers	11	2007	1
Mickey%20Rivers	11	2008	1
Mickey%20Rivers	11	2009	1
Mickey%20Rivers	11	2010	0
Mickey%20Rivers	11	2011	0
Mickey%20Rivers	12	2006	1
Mickey%20Rivers	12	2007	1
Mickey%20Rivers	12	2008	0
Mickey%20Rivers	12	2009	1
Mickey%20Rivers	12	2010	1
Mickey%20Rivers	12	2011	0
Phil%20Rizzuto	1	2006	10
Phil%20Rizzuto	1	2007	15
Phil%20Rizzuto	1	2008	8
Phil%20Rizzuto	1	2009	3
Phil%20Rizzuto	1	2010	2
Phil%20Rizzuto	1	2011	3
Phil%20Rizzuto	2	2006	8
Phil%20Rizzuto	2	2007	10
Phil%20Rizzuto	2	2008	7
Phil%20Rizzuto	2	2009	5
Phil%20Rizzuto	2	2010	3
Phil%20Rizzuto	2	2011	4
Phil%20Rizzuto	3	2006	4
Phil%20Rizzuto	3	2007	20
Phil%20Rizzuto	3	2008	5
Phil%20Rizzuto	3	2009	16
Phil%20Rizzuto	3	2010	2
Phil%20Rizzuto	3	2011	13
Phil%20Rizzuto	4	2006	4
Phil%20Rizzuto	4	2007	18
Phil%20Rizzuto	4	2008	3
Phil%20Rizzuto	4	2009	8
Phil%20Rizzuto	4	2010	1
Phil%20Rizzuto	4	2011	2
Phil%20Rizzuto	5	2006	1
Phil%20Rizzuto	5	2007	11
Phil%20Rizzuto	5	2008	14
Phil%20Rizzuto	5	2009	7
Phil%20Rizzuto	5	2010	5
Phil%20Rizzuto	5	2011	3
Phil%20Rizzuto	6	2006	20
Phil%20Rizzuto	6	2007	6
Phil%20Rizzuto	6	2008	10
Phil%20Rizzuto	6	2009	0
Phil%20Rizzuto	6	2010	7
Phil%20Rizzuto	6	2011	9
Phil%20Rizzuto	7	2006	9
Phil%20Rizzuto	7	2007	13
Phil%20Rizzuto	7	2008	15
Phil%20Rizzuto	7	2009	2
Phil%20Rizzuto	7	2010	1
Phil%20Rizzuto	7	2011	18
Phil%20Rizzuto	8	2006	26
Phil%20Rizzuto	8	2007	429
Phil%20Rizzuto	8	2008	13
Phil%20Rizzuto	8	2009	3
Phil%20Rizzuto	8	2010	1
Phil%20Rizzuto	8	2011	4
Phil%20Rizzuto	9	2006	25
Phil%20Rizzuto	9	2007	39
Phil%20Rizzuto	9	2008	3
Phil%20Rizzuto	9	2009	2
Phil%20Rizzuto	9	2010	4
Phil%20Rizzuto	9	2011	4
Phil%20Rizzuto	10	2006	6
Phil%20Rizzuto	10	2007	6
Phil%20Rizzuto	10	2008	12
Phil%20Rizzuto	10	2009	5
Phil%20Rizzuto	10	2010	4
Phil%20Rizzuto	10	2011	4
Phil%20Rizzuto	11	2006	2
Phil%20Rizzuto	11	2007	5
Phil%20Rizzuto	11	2008	6
Phil%20Rizzuto	11	2009	3
Phil%20Rizzuto	11	2010	0
Phil%20Rizzuto	11	2011	3
Phil%20Rizzuto	12	2006	8
Phil%20Rizzuto	12	2007	1
Phil%20Rizzuto	12	2008	5
Phil%20Rizzuto	12	2009	6
Phil%20Rizzuto	12	2010	3
Phil%20Rizzuto	12	2011	0
Robin%20Roberts	1	2006	0
Robin%20Roberts	1	2007	0
Robin%20Roberts	1	2008	1
Robin%20Roberts	1	2009	0
Robin%20Roberts	1	2010	0
Robin%20Roberts	1	2011	0
Robin%20Roberts	2	2006	0
Robin%20Roberts	2	2007	0
Robin%20Roberts	2	2008	0
Robin%20Roberts	2	2009	0
Robin%20Roberts	2	2010	1
Robin%20Roberts	2	2011	0
Robin%20Roberts	3	2006	0
Robin%20Roberts	3	2007	0
Robin%20Roberts	3	2008	1
Robin%20Roberts	3	2009	0
Robin%20Roberts	3	2010	0
Robin%20Roberts	3	2011	0
Robin%20Roberts	4	2006	1
Robin%20Roberts	4	2007	1
Robin%20Roberts	4	2008	0
Robin%20Roberts	4	2009	1
Robin%20Roberts	4	2010	0
Robin%20Roberts	4	2011	0
Robin%20Roberts	5	2006	0
Robin%20Roberts	5	2007	3
Robin%20Roberts	5	2008	0
Robin%20Roberts	5	2009	0
Robin%20Roberts	5	2010	5
Robin%20Roberts	5	2011	0
Robin%20Roberts	6	2006	0
Robin%20Roberts	6	2007	0
Robin%20Roberts	6	2008	0
Robin%20Roberts	6	2009	0
Robin%20Roberts	6	2010	0
Robin%20Roberts	6	2011	0
Robin%20Roberts	7	2006	1
Robin%20Roberts	7	2007	1
Robin%20Roberts	7	2008	1
Robin%20Roberts	7	2009	0
Robin%20Roberts	7	2010	0
Robin%20Roberts	7	2011	0
Robin%20Roberts	8	2006	2
Robin%20Roberts	8	2007	2
Robin%20Roberts	8	2008	0
Robin%20Roberts	8	2009	0
Robin%20Roberts	8	2010	0
Robin%20Roberts	8	2011	0
Robin%20Roberts	9	2006	0
Robin%20Roberts	9	2007	0
Robin%20Roberts	9	2008	0
Robin%20Roberts	9	2009	0
Robin%20Roberts	9	2010	0
Robin%20Roberts	9	2011	0
Robin%20Roberts	10	2006	0
Robin%20Roberts	10	2007	0
Robin%20Roberts	10	2008	0
Robin%20Roberts	10	2009	0
Robin%20Roberts	10	2010	0
Robin%20Roberts	10	2011	0
Robin%20Roberts	11	2006	1
Robin%20Roberts	11	2007	0
Robin%20Roberts	11	2008	0
Robin%20Roberts	11	2009	0
Robin%20Roberts	11	2010	0
Robin%20Roberts	11	2011	0
Robin%20Roberts	12	2006	1
Robin%20Roberts	12	2007	1
Robin%20Roberts	12	2008	0
Robin%20Roberts	12	2009	0
Robin%20Roberts	12	2010	0
Robin%20Roberts	12	2011	0
Aaron%20Robinson	1	2006	0
Aaron%20Robinson	1	2007	0
Aaron%20Robinson	1	2008	2
Aaron%20Robinson	1	2009	1
Aaron%20Robinson	1	2010	0
Aaron%20Robinson	1	2011	3
Aaron%20Robinson	2	2006	0
Aaron%20Robinson	2	2007	0
Aaron%20Robinson	2	2008	1
Aaron%20Robinson	2	2009	1
Aaron%20Robinson	2	2010	0
Aaron%20Robinson	2	2011	0
Aaron%20Robinson	3	2006	0
Aaron%20Robinson	3	2007	0
Aaron%20Robinson	3	2008	0
Aaron%20Robinson	3	2009	0
Aaron%20Robinson	3	2010	0
Aaron%20Robinson	3	2011	1
Aaron%20Robinson	4	2006	0
Aaron%20Robinson	4	2007	0
Aaron%20Robinson	4	2008	0
Aaron%20Robinson	4	2009	1
Aaron%20Robinson	4	2010	0
Aaron%20Robinson	4	2011	0
Aaron%20Robinson	5	2006	0
Aaron%20Robinson	5	2007	0
Aaron%20Robinson	5	2008	0
Aaron%20Robinson	5	2009	1
Aaron%20Robinson	5	2010	1
Aaron%20Robinson	5	2011	0
Aaron%20Robinson	6	2006	0
Aaron%20Robinson	6	2007	1
Aaron%20Robinson	6	2008	0
Aaron%20Robinson	6	2009	0
Aaron%20Robinson	6	2010	0
Aaron%20Robinson	6	2011	1
Aaron%20Robinson	7	2006	0
Aaron%20Robinson	7	2007	0
Aaron%20Robinson	7	2008	0
Aaron%20Robinson	7	2009	1
Aaron%20Robinson	7	2010	18
Aaron%20Robinson	7	2011	0
Aaron%20Robinson	8	2006	0
Aaron%20Robinson	8	2007	3
Aaron%20Robinson	8	2008	2
Aaron%20Robinson	8	2009	0
Aaron%20Robinson	8	2010	3
Aaron%20Robinson	8	2011	0
Aaron%20Robinson	9	2006	0
Aaron%20Robinson	9	2007	2
Aaron%20Robinson	9	2008	1
Aaron%20Robinson	9	2009	1
Aaron%20Robinson	9	2010	3
Aaron%20Robinson	9	2011	0
Aaron%20Robinson	10	2006	0
Aaron%20Robinson	10	2007	6
Aaron%20Robinson	10	2008	0
Aaron%20Robinson	10	2009	0
Aaron%20Robinson	10	2010	3
Aaron%20Robinson	10	2011	0
Aaron%20Robinson	11	2006	0
Aaron%20Robinson	11	2007	0
Aaron%20Robinson	11	2008	0
Aaron%20Robinson	11	2009	1
Aaron%20Robinson	11	2010	1
Aaron%20Robinson	11	2011	0
Aaron%20Robinson	12	2006	0
Aaron%20Robinson	12	2007	1
Aaron%20Robinson	12	2008	0
Aaron%20Robinson	12	2009	2
Aaron%20Robinson	12	2010	1
Aaron%20Robinson	12	2011	0
Brooks%20Robinson	1	2006	2
Brooks%20Robinson	1	2007	7
Brooks%20Robinson	1	2008	11
Brooks%20Robinson	1	2009	0
Brooks%20Robinson	1	2010	0
Brooks%20Robinson	1	2011	3
Brooks%20Robinson	2	2006	3
Brooks%20Robinson	2	2007	4
Brooks%20Robinson	2	2008	2
Brooks%20Robinson	2	2009	0
Brooks%20Robinson	2	2010	3
Brooks%20Robinson	2	2011	0
Brooks%20Robinson	3	2006	6
Brooks%20Robinson	3	2007	3
Brooks%20Robinson	3	2008	6
Brooks%20Robinson	3	2009	5
Brooks%20Robinson	3	2010	0
Brooks%20Robinson	3	2011	5
Brooks%20Robinson	4	2006	2
Brooks%20Robinson	4	2007	0
Brooks%20Robinson	4	2008	7
Brooks%20Robinson	4	2009	3
Brooks%20Robinson	4	2010	1
Brooks%20Robinson	4	2011	4
Brooks%20Robinson	5	2006	4
Brooks%20Robinson	5	2007	6
Brooks%20Robinson	5	2008	8
Brooks%20Robinson	5	2009	4
Brooks%20Robinson	5	2010	7
Brooks%20Robinson	5	2011	5
Brooks%20Robinson	6	2006	1
Brooks%20Robinson	6	2007	10
Brooks%20Robinson	6	2008	6
Brooks%20Robinson	6	2009	1
Brooks%20Robinson	6	2010	5
Brooks%20Robinson	6	2011	1
Brooks%20Robinson	7	2006	5
Brooks%20Robinson	7	2007	14
Brooks%20Robinson	7	2008	10
Brooks%20Robinson	7	2009	2
Brooks%20Robinson	7	2010	5
Brooks%20Robinson	7	2011	2
Brooks%20Robinson	8	2006	4
Brooks%20Robinson	8	2007	4
Brooks%20Robinson	8	2008	3
Brooks%20Robinson	8	2009	0
Brooks%20Robinson	8	2010	4
Brooks%20Robinson	8	2011	2
Brooks%20Robinson	9	2006	1
Brooks%20Robinson	9	2007	10
Brooks%20Robinson	9	2008	4
Brooks%20Robinson	9	2009	2
Brooks%20Robinson	9	2010	1
Brooks%20Robinson	9	2011	2
Brooks%20Robinson	10	2006	2
Brooks%20Robinson	10	2007	0
Brooks%20Robinson	10	2008	4
Brooks%20Robinson	10	2009	4
Brooks%20Robinson	10	2010	6
Brooks%20Robinson	10	2011	7
Brooks%20Robinson	11	2006	1
Brooks%20Robinson	11	2007	5
Brooks%20Robinson	11	2008	0
Brooks%20Robinson	11	2009	2
Brooks%20Robinson	11	2010	8
Brooks%20Robinson	11	2011	1
Brooks%20Robinson	12	2006	2
Brooks%20Robinson	12	2007	2
Brooks%20Robinson	12	2008	1
Brooks%20Robinson	12	2009	24
Brooks%20Robinson	12	2010	3
Brooks%20Robinson	12	2011	0
Eddie%20Robinson	1	2006	0
Eddie%20Robinson	1	2007	2
Eddie%20Robinson	1	2008	1
Eddie%20Robinson	1	2009	0
Eddie%20Robinson	1	2010	0
Eddie%20Robinson	1	2011	0
Eddie%20Robinson	2	2006	0
Eddie%20Robinson	2	2007	0
Eddie%20Robinson	2	2008	1
Eddie%20Robinson	2	2009	0
Eddie%20Robinson	2	2010	0
Eddie%20Robinson	2	2011	0
Eddie%20Robinson	3	2006	0
Eddie%20Robinson	3	2007	1
Eddie%20Robinson	3	2008	0
Eddie%20Robinson	3	2009	0
Eddie%20Robinson	3	2010	0
Eddie%20Robinson	3	2011	0
Eddie%20Robinson	4	2006	0
Eddie%20Robinson	4	2007	1
Eddie%20Robinson	4	2008	0
Eddie%20Robinson	4	2009	3
Eddie%20Robinson	4	2010	0
Eddie%20Robinson	4	2011	0
Eddie%20Robinson	5	2006	0
Eddie%20Robinson	5	2007	1
Eddie%20Robinson	5	2008	1
Eddie%20Robinson	5	2009	0
Eddie%20Robinson	5	2010	0
Eddie%20Robinson	5	2011	0
Eddie%20Robinson	6	2006	0
Eddie%20Robinson	6	2007	2
Eddie%20Robinson	6	2008	0
Eddie%20Robinson	6	2009	2
Eddie%20Robinson	6	2010	0
Eddie%20Robinson	6	2011	0
Eddie%20Robinson	7	2006	0
Eddie%20Robinson	7	2007	0
Eddie%20Robinson	7	2008	0
Eddie%20Robinson	7	2009	0
Eddie%20Robinson	7	2010	0
Eddie%20Robinson	7	2011	0
Eddie%20Robinson	8	2006	0
Eddie%20Robinson	8	2007	0
Eddie%20Robinson	8	2008	0
Eddie%20Robinson	8	2009	0
Eddie%20Robinson	8	2010	0
Eddie%20Robinson	8	2011	0
Eddie%20Robinson	9	2006	0
Eddie%20Robinson	9	2007	0
Eddie%20Robinson	9	2008	0
Eddie%20Robinson	9	2009	0
Eddie%20Robinson	9	2010	0
Eddie%20Robinson	9	2011	0
Eddie%20Robinson	10	2006	0
Eddie%20Robinson	10	2007	0
Eddie%20Robinson	10	2008	0
Eddie%20Robinson	10	2009	0
Eddie%20Robinson	10	2010	0
Eddie%20Robinson	10	2011	0
Eddie%20Robinson	11	2006	0
Eddie%20Robinson	11	2007	0
Eddie%20Robinson	11	2008	0
Eddie%20Robinson	11	2009	1
Eddie%20Robinson	11	2010	0
Eddie%20Robinson	11	2011	0
Eddie%20Robinson	12	2006	2
Eddie%20Robinson	12	2007	1
Eddie%20Robinson	12	2008	0
Eddie%20Robinson	12	2009	0
Eddie%20Robinson	12	2010	0
Eddie%20Robinson	12	2011	0
Frank%20Robinson	1	2006	5
Frank%20Robinson	1	2007	7
Frank%20Robinson	1	2008	14
Frank%20Robinson	1	2009	3
Frank%20Robinson	1	2010	2
Frank%20Robinson	1	2011	5
Frank%20Robinson	2	2006	17
Frank%20Robinson	2	2007	8
Frank%20Robinson	2	2008	12
Frank%20Robinson	2	2009	2
Frank%20Robinson	2	2010	1
Frank%20Robinson	2	2011	8
Frank%20Robinson	3	2006	6
Frank%20Robinson	3	2007	6
Frank%20Robinson	3	2008	11
Frank%20Robinson	3	2009	2
Frank%20Robinson	3	2010	3
Frank%20Robinson	3	2011	3
Frank%20Robinson	4	2006	13
Frank%20Robinson	4	2007	11
Frank%20Robinson	4	2008	12
Frank%20Robinson	4	2009	0
Frank%20Robinson	4	2010	5
Frank%20Robinson	4	2011	0
